data_iniSE,casos,pop,inc,trimestre,UF,trimestre-tick,regiao
2022-03-31,280,3125254.0,8.959271790388877e-05,202201,AL,1° - 2022,Nordeste
2022-06-30,5966,3125254.0,0.0019089648393378585,202202,AL,2° - 2022,Nordeste
2022-09-30,4827,3125254.0,0.0015445144618645398,202203,AL,3° - 2022,Nordeste
2022-12-31,632,3125254.0,0.0002022235632687775,202204,AL,4° - 2022,Nordeste
2023-03-31,499,3125254.0,0.00015966702226443035,202301,AL,1° - 2023,Nordeste
2023-06-30,182,3125254.0,5.8235266637527705e-05,202302,AL,2° - 2023,Nordeste
2010-03-31,0,2068017.0,0.0,201001,SE,1° - 2010,Nordeste
2010-06-30,0,2068017.0,0.0,201002,SE,2° - 2010,Nordeste
2010-09-30,0,2068017.0,0.0,201003,SE,3° - 2010,Nordeste
2010-12-31,0,2068017.0,0.0,201004,SE,4° - 2010,Nordeste
2011-03-31,1,2089783.0,4.785185830299127e-07,201101,SE,1° - 2011,Nordeste
2011-06-30,0,2089783.0,0.0,201102,SE,2° - 2011,Nordeste
2011-09-30,0,2089783.0,0.0,201103,SE,3° - 2011,Nordeste
2011-12-31,3,2089783.0,1.435555749089738e-06,201104,SE,4° - 2011,Nordeste
2012-03-31,0,2110867.0,0.0,201201,SE,1° - 2012,Nordeste
2012-06-30,0,2110867.0,0.0,201202,SE,2° - 2012,Nordeste
2012-09-30,0,2110867.0,0.0,201203,SE,3° - 2012,Nordeste
2012-12-31,1,2110867.0,4.737389897137053e-07,201204,SE,4° - 2012,Nordeste
2013-03-31,0,2195662.0,0.0,201301,SE,1° - 2013,Nordeste
2013-06-30,0,2195662.0,0.0,201302,SE,2° - 2013,Nordeste
2013-09-30,0,2195662.0,0.0,201303,SE,3° - 2013,Nordeste
2013-12-31,3,2195662.0,1.3663305189960933e-06,201304,SE,4° - 2013,Nordeste
2014-03-31,2,2219574.0,9.010738096589706e-07,201401,SE,1° - 2014,Nordeste
2014-06-30,0,2219574.0,0.0,201402,SE,2° - 2014,Nordeste
2014-09-30,1,2219574.0,4.505369048294853e-07,201403,SE,3° - 2014,Nordeste
2014-12-31,1,2219574.0,4.505369048294853e-07,201404,SE,4° - 2014,Nordeste
2015-03-31,266,2242937.0,0.00011859450354602024,201501,SE,1° - 2015,Nordeste
2015-06-30,169,2242937.0,7.534763571156925e-05,201502,SE,2° - 2015,Nordeste
2015-09-30,163,2242937.0,7.267257172180939e-05,201503,SE,3° - 2015,Nordeste
2015-12-31,3032,2242937.0,0.0013517990028253134,201504,SE,4° - 2015,Nordeste
2016-03-31,5725,2265779.0,0.0025267248041402094,201601,SE,1° - 2016,Nordeste
2016-06-30,3618,2265779.0,0.001596801806354459,201602,SE,2° - 2016,Nordeste
2016-09-30,1033,2265779.0,0.0004559138380221548,201603,SE,3° - 2016,Nordeste
2016-12-31,442,2265779.0,0.0001950763953589472,201604,SE,4° - 2016,Nordeste
2017-03-31,333,2288116.0,0.00014553457954054777,201701,SE,1° - 2017,Nordeste
2017-06-30,282,2288116.0,0.00012324549979109451,201702,SE,2° - 2017,Nordeste
2017-09-30,71,2288116.0,3.102989533747415e-05,201703,SE,3° - 2017,Nordeste
2017-12-31,32,2288116.0,1.3985304940833419e-05,201704,SE,4° - 2017,Nordeste
2018-03-31,16,2278308.0,7.022755483455266e-06,201801,SE,1° - 2018,Nordeste
2018-06-30,34,2278308.0,1.492335540234244e-05,201802,SE,2° - 2018,Nordeste
2018-09-30,17,2278308.0,7.46167770117122e-06,201803,SE,3° - 2018,Nordeste
2018-12-31,22,2278308.0,9.65628878975099e-06,201804,SE,4° - 2018,Nordeste
2019-03-31,53,2298696.0,2.305655032244368e-05,201901,SE,1° - 2019,Nordeste
2019-06-30,180,2298696.0,7.830526524603514e-05,201902,SE,2° - 2019,Nordeste
2019-09-30,385,2298696.0,0.00016748626177624183,201903,SE,3° - 2019,Nordeste
2019-12-31,116,2298696.0,5.046339315855598e-05,201904,SE,4° - 2019,Nordeste
2020-03-31,67,2318822.0,2.8893981513026873e-05,202001,SE,1° - 2020,Nordeste
2020-06-30,1051,2318822.0,0.0004532473816446454,202002,SE,2° - 2020,Nordeste
2020-09-30,3220,2318822.0,0.001388636126446963,202003,SE,3° - 2020,Nordeste
2020-12-31,672,2318822.0,0.00028980232204110535,202004,SE,4° - 2020,Nordeste
2021-03-31,986,2338474.0,0.00042164248993146813,202101,SE,1° - 2021,Nordeste
2021-06-30,2625,2338474.0,0.001122526912850004,202102,SE,2° - 2021,Nordeste
2021-09-30,5819,2338474.0,0.002488374897475875,202103,SE,3° - 2021,Nordeste
2021-12-31,2330,2338474.0,0.00099637626931067,202104,SE,4° - 2021,Nordeste
2022-03-31,1335,2211868.0,0.0006035622378912303,202201,SE,1° - 2022,Nordeste
2022-06-30,3266,2211868.0,0.0014765799767436393,202202,SE,2° - 2022,Nordeste
2022-09-30,2715,2211868.0,0.0012274692703181202,202203,SE,3° - 2022,Nordeste
2022-12-31,920,2211868.0,0.00041593802161792655,202204,SE,4° - 2022,Nordeste
2023-03-31,1247,2211868.0,0.0005637768619103853,202301,SE,1° - 2023,Nordeste
2023-06-30,1113,2211868.0,0.0005031945848486438,202302,SE,2° - 2023,Nordeste
2010-03-31,1,41262199.0,2.4235257069067018e-08,201001,SP,1° - 2010,Sudeste
2010-06-30,0,41262199.0,0.0,201002,SP,2° - 2010,Sudeste
2010-09-30,0,41262199.0,0.0,201003,SP,3° - 2010,Sudeste
2010-12-31,0,41262199.0,0.0,201004,SP,4° - 2010,Sudeste
2011-03-31,1,41586892.0,2.40460383526617e-08,201101,SP,1° - 2011,Sudeste
2011-06-30,1,41586892.0,2.40460383526617e-08,201102,SP,2° - 2011,Sudeste
2011-09-30,0,41586892.0,0.0,201103,SP,3° - 2011,Sudeste
2011-12-31,1,41586892.0,2.40460383526617e-08,201104,SP,4° - 2011,Sudeste
2012-03-31,0,41901219.0,0.0,201201,SP,1° - 2012,Sudeste
2012-06-30,0,41901219.0,0.0,201202,SP,2° - 2012,Sudeste
2012-09-30,0,41901219.0,0.0,201203,SP,3° - 2012,Sudeste
2012-12-31,1,41901219.0,2.3865654123332307e-08,201204,SP,4° - 2012,Sudeste
2013-03-31,0,43663669.0,0.0,201301,SP,1° - 2013,Sudeste
2013-06-30,0,43663669.0,0.0,201302,SP,2° - 2013,Sudeste
2013-09-30,0,43663669.0,0.0,201303,SP,3° - 2013,Sudeste
2013-12-31,7,43663669.0,1.6031634904524399e-07,201304,SP,4° - 2013,Sudeste
2014-03-31,12,44035304.0,2.725086217186101e-07,201401,SP,1° - 2014,Sudeste
2014-06-30,1,44035304.0,2.2709051809884178e-08,201402,SP,2° - 2014,Sudeste
2014-09-30,0,44035304.0,0.0,201403,SP,3° - 2014,Sudeste
2014-12-31,2,44035304.0,4.5418103619768356e-08,201404,SP,4° - 2014,Sudeste
2015-03-31,417,44396484.0,9.392635687096303e-06,201501,SP,1° - 2015,Sudeste
2015-06-30,257,44396484.0,5.788746694445443e-06,201502,SP,2° - 2015,Sudeste
2015-09-30,244,44396484.0,5.49593071379256e-06,201503,SP,3° - 2015,Sudeste
2015-12-31,771,44396484.0,1.736624008333633e-05,201504,SP,4° - 2015,Sudeste
2016-03-31,3907,44749699.0,8.730784982486698e-05,201601,SP,1° - 2016,Sudeste
2016-06-30,1334,44749699.0,2.9810256377366918e-05,201602,SP,2° - 2016,Sudeste
2016-09-30,595,44749699.0,1.3296178818990491e-05,201603,SP,3° - 2016,Sudeste
2016-12-31,1106,44749699.0,2.4715250040005854e-05,201604,SP,4° - 2016,Sudeste
2017-03-31,1631,45094866.0,3.6168197062610184e-05,201701,SP,1° - 2017,Sudeste
2017-06-30,790,45094866.0,1.751862396043044e-05,201702,SP,2° - 2017,Sudeste
2017-09-30,886,45094866.0,1.9647469403723255e-05,201703,SP,3° - 2017,Sudeste
2017-12-31,1250,45094866.0,2.7719341709541837e-05,201704,SP,4° - 2017,Sudeste
2018-03-31,1122,45538936.0,2.463825680951351e-05,201801,SP,1° - 2018,Sudeste
2018-06-30,697,45538936.0,1.530558377560688e-05,201802,SP,2° - 2018,Sudeste
2018-09-30,662,45538936.0,1.4537010702226331e-05,201803,SP,3° - 2018,Sudeste
2018-12-31,918,45538936.0,2.015857375323833e-05,201804,SP,4° - 2018,Sudeste
2019-03-31,2614,45919049.0,5.6926266047016784e-05,201901,SP,1° - 2019,Sudeste
2019-06-30,1847,45919049.0,4.022295845020658e-05,201902,SP,2° - 2019,Sudeste
2019-09-30,565,45919049.0,1.2304261789045326e-05,201903,SP,3° - 2019,Sudeste
2019-12-31,545,45919049.0,1.1868712699167615e-05,201904,SP,4° - 2019,Sudeste
2020-03-31,1028,46289333.0,2.2208140264194344e-05,202001,SP,1° - 2020,Sudeste
2020-06-30,401,46289333.0,8.662902962978534e-06,202002,SP,2° - 2020,Sudeste
2020-09-30,313,46289333.0,6.761817025965787e-06,202003,SP,3° - 2020,Sudeste
2020-12-31,440,46289333.0,9.505429685063727e-06,202004,SP,4° - 2020,Sudeste
2021-03-31,32061,46649132.0,0.0006872796689979141,202101,SP,1° - 2021,Sudeste
2021-06-30,23887,46649132.0,0.0005120566873570123,202102,SP,2° - 2021,Sudeste
2021-09-30,2294,46649132.0,4.917562024519556e-05,202103,SP,3° - 2021,Sudeste
2021-12-31,1152,46649132.0,2.4694993253036305e-05,202104,SP,4° - 2021,Sudeste
2022-03-31,1221,46024937.0,2.652909660691116e-05,202201,SP,1° - 2022,Sudeste
2022-06-30,2218,46024937.0,4.819126639977802e-05,202202,SP,2° - 2022,Sudeste
2022-09-30,881,46024937.0,1.914179697845105e-05,202203,SP,3° - 2022,Sudeste
2022-12-31,681,46024937.0,1.4796326608768634e-05,202204,SP,4° - 2022,Sudeste
2023-03-31,2869,46024937.0,6.233577245309429e-05,202301,SP,1° - 2023,Sudeste
2023-06-30,3002,46024937.0,6.52255102489331e-05,202302,SP,2° - 2023,Sudeste
2010-03-31,0,10693929.0,0.0,201001,RS,1° - 2010,Sul
2010-06-30,1,10693929.0,9.35110004938316e-08,201002,RS,2° - 2010,Sul
2010-09-30,0,10693929.0,0.0,201003,RS,3° - 2010,Sul
2010-12-31,0,10693929.0,0.0,201004,RS,4° - 2010,Sul
2011-03-31,0,10732770.0,0.0,201101,RS,1° - 2011,Sul
2011-06-30,0,10732770.0,0.0,201102,RS,2° - 2011,Sul
2011-09-30,0,10732770.0,0.0,201103,RS,3° - 2011,Sul
2011-12-31,0,10732770.0,0.0,201104,RS,4° - 2011,Sul
2012-03-31,0,10770603.0,0.0,201201,RS,1° - 2012,Sul
2012-06-30,0,10770603.0,0.0,201202,RS,2° - 2012,Sul
2012-09-30,0,10770603.0,0.0,201203,RS,3° - 2012,Sul
2012-12-31,0,10770603.0,0.0,201204,RS,4° - 2012,Sul
2013-03-31,0,11164043.0,0.0,201301,RS,1° - 2013,Sul
2013-06-30,0,11164043.0,0.0,201302,RS,2° - 2013,Sul
2013-09-30,0,11164043.0,0.0,201303,RS,3° - 2013,Sul
2013-12-31,0,11164043.0,0.0,201304,RS,4° - 2013,Sul
2014-03-31,0,11207274.0,0.0,201401,RS,1° - 2014,Sul
2014-06-30,0,11207274.0,0.0,201402,RS,2° - 2014,Sul
2014-09-30,0,11207274.0,0.0,201403,RS,3° - 2014,Sul
2014-12-31,0,11207274.0,0.0,201404,RS,4° - 2014,Sul
2015-03-31,28,11247972.0,2.4893376334862855e-06,201501,RS,1° - 2015,Sul
2015-06-30,15,11247972.0,1.3335737322247958e-06,201502,RS,2° - 2015,Sul
2015-09-30,7,11247972.0,6.223344083715714e-07,201503,RS,3° - 2015,Sul
2015-12-31,46,11247972.0,4.08962611215604e-06,201504,RS,4° - 2015,Sul
2016-03-31,297,11286500.0,2.6314623665441013e-05,201601,RS,1° - 2016,Sul
2016-06-30,170,11286500.0,1.5062242502104283e-05,201602,RS,2° - 2016,Sul
2016-09-30,81,11286500.0,7.176715545120276e-06,201603,RS,3° - 2016,Sul
2016-12-31,140,11286500.0,1.2404199707615293e-05,201604,RS,4° - 2016,Sul
2017-03-31,206,11322895.0,1.8193227085475932e-05,201701,RS,1° - 2017,Sul
2017-06-30,77,11322895.0,6.800380997969159e-06,201702,RS,2° - 2017,Sul
2017-09-30,48,11322895.0,4.239198544188566e-06,201703,RS,3° - 2017,Sul
2017-12-31,58,11322895.0,5.122364907561185e-06,201704,RS,4° - 2017,Sul
2018-03-31,96,11329605.0,8.473375726691266e-06,201801,RS,1° - 2018,Sul
2018-06-30,114,11329605.0,1.0062133675445878e-05,201802,RS,2° - 2018,Sul
2018-09-30,47,11329605.0,4.148423532859266e-06,201803,RS,3° - 2018,Sul
2018-12-31,33,11329605.0,2.9127229060501227e-06,201804,RS,4° - 2018,Sul
2019-03-31,109,11377239.0,9.580531796862138e-06,201901,RS,1° - 2019,Sul
2019-06-30,139,11377239.0,1.2217375410677407e-05,201902,RS,2° - 2019,Sul
2019-09-30,51,11377239.0,4.482634143485955e-06,201903,RS,3° - 2019,Sul
2019-12-31,42,11377239.0,3.6915810593413746e-06,201904,RS,4° - 2019,Sul
2020-03-31,74,11422973.0,6.478173414224125e-06,202001,RS,1° - 2020,Sul
2020-06-30,135,11422973.0,1.1818289336760228e-05,202002,RS,2° - 2020,Sul
2020-09-30,27,11422973.0,2.3636578673520456e-06,202003,RS,3° - 2020,Sul
2020-12-31,23,11422973.0,2.013486331448039e-06,202004,RS,4° - 2020,Sul
2021-03-31,441,11466630.0,3.8459425306301854e-05,202101,RS,1° - 2021,Sul
2021-06-30,720,11466630.0,6.279089845926833e-05,202102,RS,2° - 2021,Sul
2021-09-30,66,11466630.0,5.755832358766263e-06,202103,RS,3° - 2021,Sul
2021-12-31,59,11466630.0,5.145365290412266e-06,202104,RS,4° - 2021,Sul
2022-03-31,207,11088065.0,1.8668721729174568e-05,202201,RS,1° - 2022,Sul
2022-06-30,445,11088065.0,4.013324236465064e-05,202202,RS,2° - 2022,Sul
2022-09-30,37,11088065.0,3.336921275263087e-06,202203,RS,3° - 2022,Sul
2022-12-31,51,11088065.0,4.599540136173444e-06,202204,RS,4° - 2022,Sul
2023-03-31,164,11088065.0,1.4790678084949899e-05,202301,RS,1° - 2023,Sul
2023-06-30,171,11088065.0,1.5421987515405078e-05,202302,RS,2° - 2023,Sul
2010-03-31,2,7581051.0,2.6381566355377376e-07,201001,PA,1° - 2010,Norte
2010-06-30,1,7581051.0,1.3190783177688688e-07,201002,PA,2° - 2010,Norte
2010-09-30,0,7581051.0,0.0,201003,PA,3° - 2010,Norte
2010-12-31,2,7581051.0,2.6381566355377376e-07,201004,PA,4° - 2010,Norte
2011-03-31,0,7688531.0,0.0,201101,PA,1° - 2011,Norte
2011-06-30,1,7688531.0,1.3006385745209325e-07,201102,PA,2° - 2011,Norte
2011-09-30,2,7688531.0,2.601277149041865e-07,201103,PA,3° - 2011,Norte
2011-12-31,1,7688531.0,1.3006385745209325e-07,201104,PA,4° - 2011,Norte
2012-03-31,3,7792561.0,3.8498254938267406e-07,201201,PA,1° - 2012,Norte
2012-06-30,1,7792561.0,1.2832751646089135e-07,201202,PA,2° - 2012,Norte
2012-09-30,0,7792561.0,0.0,201203,PA,3° - 2012,Norte
2012-12-31,2,7792561.0,2.566550329217827e-07,201204,PA,4° - 2012,Norte
2013-03-31,1,7999729.0,1.250042345184443e-07,201301,PA,1° - 2013,Norte
2013-06-30,0,7999729.0,0.0,201302,PA,2° - 2013,Norte
2013-09-30,2,7999729.0,2.500084690368886e-07,201303,PA,3° - 2013,Norte
2013-12-31,3,7999729.0,3.7501270355533294e-07,201304,PA,4° - 2013,Norte
2014-03-31,5,8063393.0,6.20086358186932e-07,201401,PA,1° - 2014,Norte
2014-06-30,3,8063393.0,3.720518149121592e-07,201402,PA,2° - 2014,Norte
2014-09-30,2,8063393.0,2.4803454327477277e-07,201403,PA,3° - 2014,Norte
2014-12-31,1,8063393.0,1.2401727163738639e-07,201404,PA,4° - 2014,Norte
2015-03-31,47,8206923.0,5.726872300373721e-06,201501,PA,1° - 2015,Norte
2015-06-30,97,8206923.0,1.1819289641196828e-05,201502,PA,2° - 2015,Norte
2015-09-30,181,8206923.0,2.2054550773779648e-05,201503,PA,3° - 2015,Norte
2015-12-31,352,8206923.0,4.2890618079394677e-05,201504,PA,4° - 2015,Norte
2016-03-31,657,8272724.0,7.941761383553954e-05,201601,PA,1° - 2016,Norte
2016-06-30,1259,8272724.0,0.00015218687339260925,201602,PA,2° - 2016,Norte
2016-09-30,1439,8272724.0,0.0001739451237585105,201603,PA,3° - 2016,Norte
2016-12-31,1392,8272724.0,0.00016826380282963628,201604,PA,4° - 2016,Norte
2017-03-31,6535,8366628.0,0.0007810793069800642,201701,PA,1° - 2017,Norte
2017-06-30,2707,8366628.0,0.0003235473120114818,201702,PA,2° - 2017,Norte
2017-09-30,1465,8366628.0,0.00017510041082261575,201703,PA,3° - 2017,Norte
2017-12-31,1265,8366628.0,0.00015119591787754875,201704,PA,4° - 2017,Norte
2018-03-31,3611,8513497.0,0.00042415002906561193,201801,PA,1° - 2018,Norte
2018-06-30,3566,8513497.0,0.00041886430452727007,201802,PA,2° - 2018,Norte
2018-09-30,3024,8513497.0,0.0003552006889765745,201803,PA,3° - 2018,Norte
2018-12-31,1956,8513497.0,0.00022975282659992716,201804,PA,4° - 2018,Norte
2019-03-31,3330,8602865.0,0.000387080350557634,201901,PA,1° - 2019,Norte
2019-06-30,1610,8602865.0,0.00018714695627561283,201902,PA,2° - 2019,Norte
2019-09-30,729,8602865.0,8.473921187883338e-05,201903,PA,3° - 2019,Norte
2019-12-31,523,8602865.0,6.079370070319597e-05,201904,PA,4° - 2019,Norte
2020-03-31,1380,8690745.0,0.00015878960894606848,202001,PA,1° - 2020,Norte
2020-06-30,231,8690745.0,2.6579999758363638e-05,202002,PA,2° - 2020,Norte
2020-09-30,118,8690745.0,1.3577662214229045e-05,202003,PA,3° - 2020,Norte
2020-12-31,99,8690745.0,1.1391428467870131e-05,202004,PA,4° - 2020,Norte
2021-03-31,560,8777124.0,6.380222040841625e-05,202101,PA,1° - 2021,Norte
2021-06-30,629,8777124.0,7.166356542302467e-05,202102,PA,2° - 2021,Norte
2021-09-30,375,8777124.0,4.272470116635016e-05,202103,PA,3° - 2021,Norte
2021-12-31,268,8777124.0,3.0533919766884916e-05,202104,PA,4° - 2021,Norte
2022-03-31,380,8442962.0,4.500790125550725e-05,202201,PA,1° - 2022,Norte
2022-06-30,613,8442962.0,7.260485123585775e-05,202202,PA,2° - 2022,Norte
2022-09-30,328,8442962.0,3.884892529422731e-05,202203,PA,3° - 2022,Norte
2022-12-31,242,8442962.0,2.8662926589033563e-05,202204,PA,4° - 2022,Norte
2023-03-31,624,8442962.0,7.390771153535927e-05,202301,PA,1° - 2023,Norte
2023-06-30,435,8442962.0,5.152220275301488e-05,202302,PA,2° - 2023,Norte
2010-03-31,0,669526.0,0.0,201001,AP,1° - 2010,Norte
