data_iniSE,casos,pop,inc,trimestre,UF,trimestre-tick,regiao
2020-12-31,10567,21292666.0,0.000496274163132038,202004,MG,4° - 2020,Sudeste
2021-03-31,24938,21411923.0,0.0011646782028872419,202101,MG,1° - 2021,Sudeste
2021-06-30,16189,21411923.0,0.0007560740807820017,202102,MG,2° - 2021,Sudeste
2021-09-30,9227,21411923.0,0.0004309281328911934,202103,MG,3° - 2021,Sudeste
2021-12-31,14156,21411923.0,0.0006611269805145479,202104,MG,4° - 2021,Sudeste
2022-03-31,42821,20732660.0,0.0020653886187300616,202201,MG,1° - 2022,Sudeste
2022-06-30,98742,20732660.0,0.004762630554882972,202202,MG,2° - 2022,Sudeste
2022-09-30,17115,20732660.0,0.000825509124251302,202203,MG,3° - 2022,Sudeste
2022-12-31,23209,20732660.0,0.0011194414995470915,202204,MG,4° - 2022,Sudeste
2023-03-31,273517,20732660.0,0.013192566703934759,202301,MG,1° - 2023,Sudeste
2023-06-30,231577,20732660.0,0.011169671426628324,202302,MG,2° - 2023,Sudeste
2010-03-31,351,6248436.0,5.617405699602268e-05,201001,SC,1° - 2010,Sul
2010-06-30,165,6248436.0,2.6406607989583315e-05,201002,SC,2° - 2010,Sul
2010-09-30,58,6248436.0,9.28232280845959e-06,201003,SC,3° - 2010,Sul
2010-12-31,113,6248436.0,1.8084525471654028e-05,201004,SC,4° - 2010,Sul
2011-03-31,363,6316906.0,5.746484117382782e-05,201101,SC,1° - 2011,Sul
2011-06-30,228,6316906.0,3.6093619249676976e-05,201102,SC,2° - 2011,Sul
2011-09-30,121,6316906.0,1.9154947057942607e-05,201103,SC,3° - 2011,Sul
2011-12-31,147,6316906.0,2.3270886095186472e-05,201104,SC,4° - 2011,Sul
2012-03-31,230,6383286.0,3.603159877216844e-05,201201,SC,1° - 2012,Sul
2012-06-30,130,6383286.0,2.0365686262529987e-05,201202,SC,2° - 2012,Sul
2012-09-30,57,6383286.0,8.929570130493917e-06,201203,SC,3° - 2012,Sul
2012-12-31,106,6383286.0,1.660586726021676e-05,201204,SC,4° - 2012,Sul
2013-03-31,562,6634254.0,8.471186059502696e-05,201301,SC,1° - 2013,Sul
2013-06-30,479,6634254.0,7.220103420821693e-05,201302,SC,2° - 2013,Sul
2013-09-30,99,6634254.0,1.4922551955351725e-05,201303,SC,3° - 2013,Sul
2013-12-31,145,6634254.0,2.185626296490909e-05,201304,SC,4° - 2013,Sul
2014-03-31,247,6727148.0,3.671689696733296e-05,201401,SC,1° - 2014,Sul
2014-06-30,223,6727148.0,3.3149263253907894e-05,201402,SC,2° - 2014,Sul
2014-09-30,159,6727148.0,2.3635573351441055e-05,201403,SC,3° - 2014,Sul
2014-12-31,148,6727148.0,2.200040789945457e-05,201404,SC,4° - 2014,Sul
2015-03-31,6338,6819190.0,0.0009294359007448098,201501,SC,1° - 2015,Sul
2015-06-30,4728,6819190.0,0.0006933374784981794,201502,SC,2° - 2015,Sul
2015-09-30,726,6819190.0,0.00010646425748512654,201503,SC,3° - 2015,Sul
2015-12-31,1369,6819190.0,0.00020075698140101684,201504,SC,4° - 2015,Sul
2016-03-31,10328,6910553.0,0.0014945258360655074,201601,SC,1° - 2016,Sul
2016-06-30,3614,6910553.0,0.0005229682776472448,201602,SC,2° - 2016,Sul
2016-09-30,480,6910553.0,6.9458985409706e-05,201603,SC,3° - 2016,Sul
2016-12-31,1037,6910553.0,0.00015006034972888567,201604,SC,4° - 2016,Sul
2017-03-31,1399,7001161.0,0.00019982400061932586,201701,SC,1° - 2017,Sul
2017-06-30,587,7001161.0,8.384323685742979e-05,201702,SC,2° - 2017,Sul
2017-09-30,364,7001161.0,5.1991376858780995e-05,201703,SC,3° - 2017,Sul
2017-12-31,567,7001161.0,8.098656779925501e-05,201704,SC,4° - 2017,Sul
2018-03-31,713,7075494.0,0.0001007703490385265,201801,SC,1° - 2018,Sul
2018-06-30,636,7075494.0,8.988771667391705e-05,201802,SC,2° - 2018,Sul
2018-09-30,231,7075494.0,3.264789709382836e-05,201803,SC,3° - 2018,Sul
2018-12-31,563,7075494.0,7.957041586071587e-05,201804,SC,4° - 2018,Sul
2019-03-31,2156,7164788.0,0.0003009160913065397,201901,SC,1° - 2019,Sul
2019-06-30,4658,7164788.0,0.0006501239115518841,201902,SC,2° - 2019,Sul
2019-09-30,856,7164788.0,0.00011947317910871892,201903,SC,3° - 2019,Sul
2019-12-31,890,7164788.0,0.00012421860912004653,201904,SC,4° - 2019,Sul
2020-03-31,4743,7252502.0,0.0006539812053826389,202001,SC,1° - 2020,Sul
2020-06-30,15939,7252502.0,0.002197724316380747,202002,SC,2° - 2020,Sul
2020-09-30,2168,7252502.0,0.0002989313205291084,202003,SC,3° - 2020,Sul
2020-12-31,1363,7252502.0,0.0001879351429341212,202004,SC,4° - 2020,Sul
2021-03-31,7072,7338473.0,0.0009636882223318121,202101,SC,1° - 2021,Sul
2021-06-30,24786,7338473.0,0.0033775418946148605,202102,SC,2° - 2021,Sul
2021-09-30,4665,7338473.0,0.0006356908310489117,202103,SC,3° - 2021,Sul
2021-12-31,4432,7338473.0,0.0006039403565292126,202104,SC,4° - 2021,Sul
2022-03-31,32213,7762154.0,0.004150007845760339,202201,SC,1° - 2022,Sul
2022-06-30,94813,7762154.0,0.012214779557323908,202202,SC,2° - 2022,Sul
2022-09-30,8124,7762154.0,0.00104661669943678,202203,SC,3° - 2022,Sul
2022-12-31,5286,7762154.0,0.0006809965378166936,202204,SC,4° - 2022,Sul
2023-03-31,49185,7762154.0,0.006336514323214922,202301,SC,1° - 2023,Sul
2023-06-30,133135,7762154.0,0.017151811211166386,202302,SC,2° - 2023,Sul
2010-03-31,109,8796448.0,1.2391365241970395e-05,201001,PE,1° - 2010,Nordeste
2010-06-30,2,8796448.0,2.2736449985266781e-07,201002,PE,2° - 2010,Nordeste
2010-09-30,4,8796448.0,4.5472899970533563e-07,201003,PE,3° - 2010,Nordeste
2010-12-31,0,8796448.0,0.0,201004,PE,4° - 2010,Nordeste
2011-03-31,12061,8864803.0,0.0013605491289541347,201101,PE,1° - 2011,Nordeste
2011-06-30,14348,8864803.0,0.0016185356854517806,201102,PE,2° - 2011,Nordeste
2011-09-30,5920,8864803.0,0.0006678095384635169,201103,PE,3° - 2011,Nordeste
2011-12-31,7766,8864803.0,0.0008760487965722419,201104,PE,4° - 2011,Nordeste
2012-03-31,33655,8931028.0,0.0037683231986284224,201201,PE,1° - 2012,Nordeste
2012-06-30,22965,8931028.0,0.0025713725228495533,201202,PE,2° - 2012,Nordeste
2012-09-30,4365,8931028.0,0.0004887455285102678,201203,PE,3° - 2012,Nordeste
2012-12-31,1260,8931028.0,0.00014108118348749997,201204,PE,4° - 2012,Nordeste
2013-03-31,4101,9208550.0,0.0004453469873107058,201301,PE,1° - 2013,Nordeste
2013-06-30,8829,9208550.0,0.000958782870267306,201302,PE,2° - 2013,Nordeste
2013-09-30,3015,9208550.0,0.00032741311064174054,201303,PE,3° - 2013,Nordeste
2013-12-31,1715,9208550.0,0.00018623996177465508,201304,PE,4° - 2013,Nordeste
2014-03-31,4004,9277727.0,0.00043157122428801796,201401,PE,1° - 2014,Nordeste
2014-06-30,8811,9277727.0,0.0009496938204799516,201402,PE,2° - 2014,Nordeste
2014-09-30,3492,9277727.0,0.00037638529350992976,201403,PE,3° - 2014,Nordeste
2014-12-31,3137,9277727.0,0.0003381216110368412,201404,PE,4° - 2014,Nordeste
2015-03-31,37710,9345173.0,0.004035238298959259,201501,PE,1° - 2015,Nordeste
2015-06-30,66849,9345173.0,0.007153318617001526,201502,PE,2° - 2015,Nordeste
2015-09-30,13394,9345173.0,0.0014332532955783697,201503,PE,3° - 2015,Nordeste
2015-12-31,53598,9345173.0,0.005735367338838992,201504,PE,4° - 2015,Nordeste
2016-03-31,93489,9410336.0,0.009934714339636757,201601,PE,1° - 2016,Nordeste
2016-06-30,13819,9410336.0,0.0014684916670350558,201602,PE,2° - 2016,Nordeste
2016-09-30,4321,9410336.0,0.00045917595290965167,201603,PE,3° - 2016,Nordeste
2016-12-31,2696,9410336.0,0.00028649348971173825,201604,PE,4° - 2016,Nordeste
2017-03-31,3973,9473266.0,0.0004193907359932678,201701,PE,1° - 2017,Nordeste
2017-06-30,6606,9473266.0,0.0006973307832800219,201702,PE,2° - 2017,Nordeste
2017-09-30,4422,9473266.0,0.00046678727273149513,201703,PE,3° - 2017,Nordeste
2017-12-31,3010,9473266.0,0.0003177362485123927,201704,PE,4° - 2017,Nordeste
2018-03-31,4684,9496294.0,0.0004932450490686156,201801,PE,1° - 2018,Nordeste
2018-06-30,9656,9496294.0,0.0010168177185752674,201802,PE,2° - 2018,Nordeste
2018-09-30,5284,9496294.0,0.0005564275916478576,201803,PE,3° - 2018,Nordeste
2018-12-31,3504,9496294.0,0.00036898604866277305,201804,PE,4° - 2018,Nordeste
2019-03-31,9707,9557071.0,0.00101568775621736,201901,PE,1° - 2019,Nordeste
2019-06-30,32129,9557071.0,0.0033618040506343417,201902,PE,2° - 2019,Nordeste
2019-09-30,14906,9557071.0,0.0015596828777352393,201903,PE,3° - 2019,Nordeste
2019-12-31,5980,9557071.0,0.000625714719499311,201904,PE,4° - 2019,Nordeste
2020-03-31,6707,9616621.0,0.0006974383205909852,202001,PE,1° - 2020,Nordeste
2020-06-30,15275,9616621.0,0.0015883957577198893,202002,PE,2° - 2020,Nordeste
2020-09-30,9403,9616621.0,0.0009777862723299587,202003,PE,3° - 2020,Nordeste
2020-12-31,3158,9616621.0,0.00032838977432925767,202004,PE,4° - 2020,Nordeste
2021-03-31,7308,9674793.0,0.0007553649985069448,202101,PE,1° - 2021,Nordeste
2021-06-30,30237,9674793.0,0.003125338185530171,202102,PE,2° - 2021,Nordeste
2021-09-30,24298,9674793.0,0.002511474922512554,202103,PE,3° - 2021,Nordeste
2021-12-31,9942,9674793.0,0.001027618885489333,202104,PE,4° - 2021,Nordeste
2022-03-31,14003,9051113.0,0.0015471025497085275,202201,PE,1° - 2022,Nordeste
2022-06-30,30178,9051113.0,0.0033341755870244906,202202,PE,2° - 2022,Nordeste
2022-09-30,9507,9051113.0,0.0010503680597071321,202203,PE,3° - 2022,Nordeste
2022-12-31,3657,9051113.0,0.00040403870772577914,202204,PE,4° - 2022,Nordeste
2023-03-31,8197,9051113.0,0.0009056344783232736,202301,PE,1° - 2023,Nordeste
2023-06-30,6022,9051113.0,0.0006653325397661039,202302,PE,2° - 2023,Nordeste
2010-03-31,1,3766528.0,2.6549649969414805e-07,201001,PB,1° - 2010,Nordeste
2010-06-30,0,3766528.0,0.0,201002,PB,2° - 2010,Nordeste
2010-09-30,0,3766528.0,0.0,201003,PB,3° - 2010,Nordeste
2010-12-31,0,3766528.0,0.0,201004,PB,4° - 2010,Nordeste
2011-03-31,7190,3791200.0,0.0018964971512977422,201101,PB,1° - 2011,Nordeste
2011-06-30,7090,3791200.0,0.0018701202785397764,201102,PB,2° - 2011,Nordeste
2011-09-30,1423,3791200.0,0.00037534289934585357,201103,PB,3° - 2011,Nordeste
2011-12-31,524,3791200.0,0.00013821481325174088,201104,PB,4° - 2011,Nordeste
2012-03-31,1697,3815171.0,0.00044480312940101504,201201,PB,1° - 2012,Nordeste
2012-06-30,6395,3815171.0,0.0016762027180433066,201202,PB,2° - 2012,Nordeste
2012-09-30,2864,3815171.0,0.0007506871906921079,201203,PB,3° - 2012,Nordeste
2012-12-31,566,3815171.0,0.00014835508028342636,201204,PB,4° - 2012,Nordeste
2013-03-31,3763,3914421.0,0.0009613171398784137,201301,PB,1° - 2013,Nordeste
2013-06-30,8340,3914421.0,0.0021305832969933484,201302,PB,2° - 2013,Nordeste
2013-09-30,4458,3914421.0,0.0011388657479611927,201303,PB,3° - 2013,Nordeste
2013-12-31,1403,3914421.0,0.000358418269266387,201304,PB,4° - 2013,Nordeste
2014-03-31,2061,3943885.0,0.0005225811604547293,201401,PB,1° - 2014,Nordeste
2014-06-30,3346,3943885.0,0.0008484020198357711,201402,PB,2° - 2014,Nordeste
2014-09-30,1355,3943885.0,0.0003435698556119157,201403,PB,3° - 2014,Nordeste
2014-12-31,705,3943885.0,0.00017875774775380114,201404,PB,4° - 2014,Nordeste
2015-03-31,5266,3972202.0,0.0013257130427908753,201501,PB,1° - 2015,Nordeste
2015-06-30,16702,3972202.0,0.00420472070655017,201502,PB,2° - 2015,Nordeste
2015-09-30,3648,3972202.0,0.0009183822977784111,201503,PB,3° - 2015,Nordeste
2015-12-31,4287,3972202.0,0.0010792502496096623,201504,PB,4° - 2015,Nordeste
2016-03-31,28048,3999415.0,0.007013025655002044,201601,PB,1° - 2016,Nordeste
2016-06-30,14206,3999415.0,0.003552019482849367,201602,PB,2° - 2016,Nordeste
2016-09-30,1371,3999415.0,0.0003428001345196735,201603,PB,3° - 2016,Nordeste
2016-12-31,490,3999415.0,0.00012251791824554342,201604,PB,4° - 2016,Nordeste
2017-03-31,1137,4025558.0,0.00028244531565561843,201701,PB,1° - 2017,Nordeste
2017-06-30,1218,4025558.0,0.00030256674975245667,201702,PB,2° - 2017,Nordeste
2017-09-30,1278,4025558.0,0.00031747151575011465,201703,PB,3° - 2017,Nordeste
2017-12-31,914,4025558.0,0.00022704926869765633,201704,PB,4° - 2017,Nordeste
2018-03-31,1562,3996496.0,0.0003908423779230606,201801,PB,1° - 2018,Nordeste
2018-06-30,7298,3996496.0,0.0018260996633050553,201802,PB,2° - 2018,Nordeste
2018-09-30,2549,3996496.0,0.0006378087204391047,201803,PB,3° - 2018,Nordeste
2018-12-31,880,3996496.0,0.00022019288897073838,201804,PB,4° - 2018,Nordeste
2019-03-31,2939,4018127.0,0.0007314353179976641,201901,PB,1° - 2019,Nordeste
2019-06-30,11029,4018127.0,0.0027448112018360793,201902,PB,2° - 2019,Nordeste
2019-09-30,5414,4018127.0,0.0013473939474785142,201903,PB,3° - 2019,Nordeste
2019-12-31,1293,4018127.0,0.00032179172037120776,201904,PB,4° - 2019,Nordeste
2020-03-31,1899,4039277.0,0.0004701336402529463,202001,PB,1° - 2020,Nordeste
2020-06-30,3087,4039277.0,0.000764245680600761,202002,PB,2° - 2020,Nordeste
2020-09-30,2315,4039277.0,0.0005731223681861878,202003,PB,3° - 2020,Nordeste
2020-12-31,788,4039277.0,0.0001950844173350825,202004,PB,4° - 2020,Nordeste
2021-03-31,1639,4059905.0,0.00040370402755729505,202101,PB,1° - 2021,Nordeste
2021-06-30,7003,4059905.0,0.001724917208653897,202102,PB,2° - 2021,Nordeste
2021-09-30,14663,4059905.0,0.0036116608639857337,202103,PB,3° - 2021,Nordeste
2021-12-31,8057,4059905.0,0.001984529194648643,202104,PB,4° - 2021,Nordeste
2022-03-31,6965,4030961.0,0.0017278758092673185,202201,PB,1° - 2022,Nordeste
2022-06-30,23617,4030961.0,0.005858900644288049,202202,PB,2° - 2022,Nordeste
2022-09-30,10495,4030961.0,0.0026035975044164405,202203,PB,3° - 2022,Nordeste
2022-12-31,1635,4030961.0,0.00040561047353224205,202204,PB,4° - 2022,Nordeste
2023-03-31,2866,4030961.0,0.0007109967077329699,202301,PB,1° - 2023,Nordeste
2023-06-30,3448,4030961.0,0.0008553791515224285,202302,PB,2° - 2023,Nordeste
2010-03-31,4,3168027.0,1.2626155016986914e-06,201001,RN,1° - 2010,Nordeste
2010-06-30,0,3168027.0,0.0,201002,RN,2° - 2010,Nordeste
2010-09-30,1,3168027.0,3.1565387542467286e-07,201003,RN,3° - 2010,Nordeste
2010-12-31,0,3168027.0,0.0,201004,RN,4° - 2010,Nordeste
2011-03-31,11012,3198572.0,0.003442786343405745,201101,RN,1° - 2011,Nordeste
2011-06-30,13272,3198572.0,0.004149351648172997,201102,RN,2° - 2011,Nordeste
2011-09-30,2926,3198572.0,0.0009147832220128232,201103,RN,3° - 2011,Nordeste
2011-12-31,1894,3198572.0,0.0005921392421368035,201104,RN,4° - 2011,Nordeste
2012-03-31,8916,3228198.0,0.0027619123734046055,201201,RN,1° - 2012,Nordeste
2012-06-30,19024,3228198.0,0.005893070995025708,201202,RN,2° - 2012,Nordeste
2012-09-30,5239,3228198.0,0.0016228868241662997,201203,RN,3° - 2012,Nordeste
2012-12-31,1572,3228198.0,0.00048695897835262895,201204,RN,4° - 2012,Nordeste
2013-03-31,6405,3373959.0,0.001898363317396566,201301,RN,1° - 2013,Nordeste
2013-06-30,9621,3373959.0,0.002851546210253296,201302,RN,2° - 2013,Nordeste
2013-09-30,6255,3373959.0,0.0018539051600804872,201303,RN,3° - 2013,Nordeste
2013-12-31,1982,3373959.0,0.0005874404520031215,201304,RN,4° - 2013,Nordeste
2014-03-31,3186,3408510.0,0.0009347192761646585,201401,RN,1° - 2014,Nordeste
2014-06-30,6198,3408510.0,0.0018183898536310588,201402,RN,2° - 2014,Nordeste
2014-09-30,2624,3408510.0,0.0007698378470358015,201403,RN,3° - 2014,Nordeste
2014-12-31,1883,3408510.0,0.0005524408025794262,201404,RN,4° - 2014,Nordeste
2015-03-31,13670,3442175.0,0.00397132626900143,201501,RN,1° - 2015,Nordeste
2015-06-30,11696,3442175.0,0.003397851649030046,201502,RN,2° - 2015,Nordeste
2015-09-30,1195,3442175.0,0.00034716422029676007,201503,RN,3° - 2015,Nordeste
2015-12-31,1488,3442175.0,0.0004322848199176393,201504,RN,4° - 2015,Nordeste
2016-03-31,45618,3474998.0,0.01312748956977817,201601,RN,1° - 2016,Nordeste
2016-06-30,14228,3474998.0,0.004094390845692573,201602,RN,2° - 2016,Nordeste
2016-09-30,2085,3474998.0,0.0006000003453239397,201603,RN,3° - 2016,Nordeste
2016-12-31,766,3474998.0,0.0002204317815434714,201604,RN,4° - 2016,Nordeste
2017-03-31,3020,3507003.0,0.0008611341364692303,201701,RN,1° - 2017,Nordeste
2017-06-30,2825,3507003.0,0.0008055311044786674,201702,RN,2° - 2017,Nordeste
2017-09-30,2017,3507003.0,0.0005751349514100786,201703,RN,3° - 2017,Nordeste
2017-12-31,1566,3507003.0,0.0004465351184472896,201704,RN,4° - 2017,Nordeste
2018-03-31,4540,3479010.0,0.0013049689423140492,201801,RN,1° - 2018,Nordeste
2018-06-30,14709,3479010.0,0.004227926910241707,201802,RN,2° - 2018,Nordeste
2018-09-30,8220,3479010.0,0.002362741124630283,201803,RN,3° - 2018,Nordeste
2018-12-31,2311,3479010.0,0.0006642694329708739,201804,RN,4° - 2018,Nordeste
2019-03-31,4689,3506853.0,0.0013370962512543297,201901,RN,1° - 2019,Nordeste
2019-06-30,21515,3506853.0,0.006135130272070144,201902,RN,2° - 2019,Nordeste
2019-09-30,10669,3506853.0,0.0030423288344279043,201903,RN,3° - 2019,Nordeste
2019-12-31,2248,3506853.0,0.0006410305764170896,201904,RN,4° - 2019,Nordeste
2020-03-31,4483,3534165.0,0.0012684750146074108,202001,RN,1° - 2020,Nordeste
2020-06-30,4643,3534165.0,0.0013137473773861719,202002,RN,2° - 2020,Nordeste
2020-09-30,2419,3534165.0,0.0006844615347613934,202003,RN,3° - 2020,Nordeste
2020-12-31,898,3534165.0,0.0002540911360957963,202004,RN,4° - 2020,Nordeste
2021-03-31,1267,3560903.0,0.0003558086249470991,202101,RN,1° - 2021,Nordeste
2021-06-30,2684,3560903.0,0.0007537413964940915,202102,RN,2° - 2021,Nordeste
2021-09-30,3430,3560903.0,0.0009632388189175611,202103,RN,3° - 2021,Nordeste
2021-12-31,2467,3560903.0,0.0006928017977462458,202104,RN,4° - 2021,Nordeste
2022-03-31,4985,3303953.0,0.0015087987026449832,202201,RN,1° - 2022,Nordeste
2022-06-30,34788,3303953.0,0.010529205469932532,202202,RN,2° - 2022,Nordeste
2022-09-30,13416,3303953.0,0.004060590450287883,202203,RN,3° - 2022,Nordeste
2022-12-31,2029,3303953.0,0.000614112852089603,202204,RN,4° - 2022,Nordeste
2023-03-31,3087,3303953.0,0.0009343353249879765,202301,RN,1° - 2023,Nordeste
2023-06-30,4255,3303953.0,0.0012878512496999805,202302,RN,2° - 2023,Nordeste
2010-03-31,54,3118360.0,1.73167947254326e-05,201001,PI,1° - 2010,Nordeste
2010-06-30,46,3118360.0,1.475134365499814e-05,201002,PI,2° - 2010,Nordeste
2010-09-30,21,3118360.0,6.734309059890455e-06,201003,PI,3° - 2010,Nordeste
2010-12-31,8,3118360.0,2.5654510704344593e-06,201004,PI,4° - 2010,Nordeste
2011-03-31,5074,3132064.0,0.0016200179817526079,201101,PI,1° - 2011,Nordeste
2011-06-30,6422,3132064.0,0.0020504051002789214,201102,PI,2° - 2011,Nordeste
2011-09-30,1747,3132064.0,0.0005577791513838797,201103,PI,3° - 2011,Nordeste
2011-12-31,1135,3132064.0,0.0003623808453467107,201104,PI,4° - 2011,Nordeste
2012-03-31,3843,3160748.0,0.001215851437697659,201201,PI,1° - 2012,Nordeste
2012-06-30,9859,3160748.0,0.0031191983669688313,201202,PI,2° - 2012,Nordeste
2012-09-30,1976,3160748.0,0.0006251684727792283,201203,PI,3° - 2012,Nordeste
2012-12-31,381,3160748.0,0.00012054108710976009,201204,PI,4° - 2012,Nordeste
2013-03-31,2375,3184166.0,0.0007458781985612559,201301,PI,1° - 2013,Nordeste
2013-06-30,3150,3184166.0,0.0009892700317759816,201302,PI,2° - 2013,Nordeste
2013-09-30,1091,3184166.0,0.0003426328903706654,201303,PI,3° - 2013,Nordeste
2013-12-31,418,3184166.0,0.00013127456294678103,201304,PI,4° - 2013,Nordeste
2014-03-31,1594,3194718.0,0.0004989485769949022,201401,PI,1° - 2014,Nordeste
2014-06-30,5641,3194718.0,0.0017657270532172166,201402,PI,2° - 2014,Nordeste
2014-09-30,1981,3194718.0,0.0006200860295024475,201403,PI,3° - 2014,Nordeste
2014-12-31,598,3194718.0,0.00018718397054137486,201404,PI,4° - 2014,Nordeste
2015-03-31,3867,3204028.0,0.001206918291600448,201501,PI,1° - 2015,Nordeste
2015-06-30,6289,3204028.0,0.001962841772918339,201502,PI,2° - 2015,Nordeste
2015-09-30,607,3204028.0,0.00018944903103218822,201503,PI,3° - 2015,Nordeste
2015-12-31,384,3204028.0,0.00011984913989515697,201504,PI,4° - 2015,Nordeste
2016-03-31,2473,3212180.0,0.0007698821361193955,201601,PI,1° - 2016,Nordeste
2016-06-30,4822,3212180.0,0.001501161205162849,201602,PI,2° - 2016,Nordeste
2016-09-30,707,3212180.0,0.00022009974534428333,201603,PI,3° - 2016,Nordeste
2016-12-31,312,3212180.0,9.713029780398358e-05,201604,PI,4° - 2016,Nordeste
2017-03-31,1414,3219257.0,0.0004392317854709953,201701,PI,1° - 2017,Nordeste
2017-06-30,4827,3219257.0,0.0014994143058475915,201702,PI,2° - 2017,Nordeste
2017-09-30,1323,3219257.0,0.00041096439333672337,201703,PI,3° - 2017,Nordeste
2017-12-31,388,3219257.0,0.00012052470492414865,201704,PI,4° - 2017,Nordeste
2018-03-31,849,3264531.0,0.00026006798526342684,201801,PI,1° - 2018,Nordeste
2018-06-30,1108,3264531.0,0.0003394055685181118,201802,PI,2° - 2018,Nordeste
2018-09-30,523,3264531.0,0.0001602067800857152,201803,PI,3° - 2018,Nordeste
2018-12-31,264,3264531.0,8.086919683103025e-05,201804,PI,4° - 2018,Nordeste
2019-03-31,1812,3273227.0,0.0005535821377496887,201901,PI,1° - 2019,Nordeste
2019-06-30,6109,3273227.0,0.0018663539070159203,201902,PI,2° - 2019,Nordeste
2019-09-30,1311,3273227.0,0.00040052217582220846,201903,PI,3° - 2019,Nordeste
2019-12-31,317,3273227.0,9.684632321559121e-05,201904,PI,4° - 2019,Nordeste
2020-03-31,781,3281480.0,0.00023800236478662066,202001,PI,1° - 2020,Nordeste
2020-06-30,1567,3281480.0,0.00047752843229274594,202002,PI,2° - 2020,Nordeste
2020-09-30,373,3281480.0,0.00011366822287504418,202003,PI,3° - 2020,Nordeste
2020-12-31,134,3281480.0,4.083523288272365e-05,202004,PI,4° - 2020,Nordeste
2021-03-31,632,3289290.0,0.00019213872902662884,202101,PI,1° - 2021,Nordeste
2021-06-30,1870,3289290.0,0.0005685117456958797,202102,PI,2° - 2021,Nordeste
2021-09-30,2289,3289290.0,0.0006958948587689137,202103,PI,3° - 2021,Nordeste
2021-12-31,622,3289290.0,0.00018909855926354927,202104,PI,4° - 2021,Nordeste
2022-03-31,9113,3270174.0,0.0027867018696864448,202201,PI,1° - 2022,Nordeste
2022-06-30,23173,3270174.0,0.007086167280395478,202202,PI,2° - 2022,Nordeste
2022-09-30,1663,3270174.0,0.0005085356314373485,202203,PI,3° - 2022,Nordeste
2022-12-31,154,3270174.0,4.709229539467931e-05,202204,PI,4° - 2022,Nordeste
2023-03-31,3252,3270174.0,0.000994442497555176,202301,PI,1° - 2023,Nordeste
2023-06-30,2493,3270174.0,0.0007623447559671136,202302,PI,2° - 2023,Nordeste
2010-03-31,26,3120494.0,8.332014097767854e-06,201001,AL,1° - 2010,Nordeste
2010-06-30,2,3120494.0,6.409241613667579e-07,201002,AL,2° - 2010,Nordeste
2010-09-30,2,3120494.0,6.409241613667579e-07,201003,AL,3° - 2010,Nordeste
2010-12-31,0,3120494.0,0.0,201004,AL,4° - 2010,Nordeste
2011-03-31,3879,3143338.0,0.001234038464842152,201101,AL,1° - 2011,Nordeste
2011-06-30,3735,3143338.0,0.0011882272921333945,201102,AL,2° - 2011,Nordeste
2011-09-30,1925,3143338.0,0.0006124063018358192,201103,AL,3° - 2011,Nordeste
2011-12-31,1863,3143338.0,0.0005926820469195486,201104,AL,4° - 2011,Nordeste
2012-03-31,7773,3165472.0,0.0024555579705017134,201201,AL,1° - 2012,Nordeste
2012-06-30,16680,3165472.0,0.005269356355071218,201202,AL,2° - 2012,Nordeste
2012-09-30,7227,3165472.0,0.002283071845209814,201203,AL,3° - 2012,Nordeste
2012-12-31,1416,3165472.0,0.00044732665460316817,201204,AL,4° - 2012,Nordeste
2013-03-31,2202,3300935.0,0.0006670837202186654,201301,AL,1° - 2013,Nordeste
2013-06-30,7360,3300935.0,0.0022296712901041676,201302,AL,2° - 2013,Nordeste
2013-09-30,3589,3300935.0,0.0010872676983945458,201303,AL,3° - 2013,Nordeste
2013-12-31,2503,3300935.0,0.0007582700053166754,201304,AL,4° - 2013,Nordeste
2014-03-31,2806,3321730.0,0.0008447405418260967,201401,AL,1° - 2014,Nordeste
2014-06-30,6367,3321730.0,0.001916772284321724,201402,AL,2° - 2014,Nordeste
2014-09-30,4917,3321730.0,0.0014802527598570625,201403,AL,3° - 2014,Nordeste
2014-12-31,1953,3321730.0,0.000587946642261713,201404,AL,4° - 2014,Nordeste
2015-03-31,4829,3340932.0,0.0014454050546374485,201501,AL,1° - 2015,Nordeste
2015-06-30,11964,3340932.0,0.003581036668809781,201502,AL,2° - 2015,Nordeste
2015-09-30,6788,3340932.0,0.0020317683807991303,201503,AL,3° - 2015,Nordeste
2015-12-31,10026,3340932.0,0.0030009590138320684,201504,AL,4° - 2015,Nordeste
2016-03-31,12788,3358963.0,0.0038071273783009817,201601,AL,1° - 2016,Nordeste
2016-06-30,7542,3358963.0,0.0022453358372807324,201602,AL,2° - 2016,Nordeste
2016-09-30,2067,3358963.0,0.0006153684931926907,201603,AL,3° - 2016,Nordeste
2016-12-31,628,3358963.0,0.00018696246430818084,201604,AL,4° - 2016,Nordeste
2017-03-31,741,3375823.0,0.00021950202957915743,201701,AL,1° - 2017,Nordeste
2017-06-30,1653,3375823.0,0.000489658373676582,201702,AL,2° - 2017,Nordeste
2017-09-30,744,3375823.0,0.00022039070176368844,201703,AL,3° - 2017,Nordeste
2017-12-31,546,3375823.0,0.00016173833758464232,201704,AL,4° - 2017,Nordeste
2018-03-31,561,3322820.0,0.00016883249769773868,201801,AL,1° - 2018,Nordeste
2018-06-30,1063,3322820.0,0.00031990899296380784,201802,AL,2° - 2018,Nordeste
